Survey,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_9,Q14_10,Q15_1,Q15_3,Q17_1,Q17_2,Q18_1,Q19.1_1,Q19.1_2,Q19.2_1,Q19.2_2,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q13b_1,Q13b_2,Q13b_3,Q13b_4,Q13b_5,Q13b_6,Q13b_7,Q13b_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Continent,Q10,NAvsNonNA,Q5,Q5b,Q1,Q4,Q3_1,Q3_2,AgeCategory
1,4,4,4,2,2,2,2,2,3,3,2,1,1,2,2,2,1,2,2,3,4,4,2,2,2,2,1,2,2,1,4,3,3,3,2,3,3,4,2,2,2,2,2,2,1,1,2,2,5,2,2,60, ,1,2,10,3,2
1,4,4,4,5,4,3,4,4,4,3,1,1,1,3,1,1,2,4,4,4,5,3,2,2,2,1,2,2,1,2,4,4,5,1,4,5,5,5,2,2,2,2,2,2,2,2,2,2,4,2,2,86, ,1,9,18,3,2
1,4, ,2,2,4,2, , ,4,2,4,4,4,3,3,3,3,4,4,4,3,3,2,2,2,1,2,2,2,2,4,5,4,4,3,4,5,5,2,2,2,2,2,2,2,1,2,2,4,1,2,181, ,1,3,1,3,2
1,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,5,4,2,2,2,1,2,2,1,1,5,4,2,4,4,4,5,4,2,2,2,2,2,2,1,2,2,2,3,2,2,135, ,1,2,8,3,1
1,5,5,5,5,5,5,5,5,5,5, , , , , , , ,5,5,5,5,5,2,2,2,2,2,2,2,2,5,5,5,1,5,5,5,5,2,2,2,2,2,2,2,2,1,2,3, ,2,80, ,5,9,8,3,3
1,4,4,3,4,3,3, , ,5,5,5,3,2,1,1,3,2,5,4,3,4,3,2,2,2,2,2,2,2,2,5,3,5,4,3,5,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,142, ,1,4,10,3,3
1,4,4,3,4,4,3,2,3,3,1,4,3,1,2,2,3,2,4,3,5,4,4,1,2,2,1,2,1,1,1,4,4,1,4,5,4,4,4,2,2,2,2,2,2,2,1,2,2,4,2,2,142, ,1,4,5,3,3
1,4,3,3,4,3,4,3,3,4,3,3,4,3,3,3,3,4,4,4,4,4,4,2,2,2,1,2,2,2,2,5,5,2,3,3,4,5,3,2,2,2,2,2,2,2,1,2,2,4,2,2,59, ,1,9,14,3, 
1, , , , , , , , ,3, , , , , , , ,4, ,4, , , ,2,2,1,2,2,2,2,2, , , , ,4, , , ,2,2,2,2,2,2,1,2,2,2,3,2,2,38, ,1,10,8,3,1
1,5,3,3,3,1,5,1,2,4,1,3,2,1,1,1,5,1,4,4,5,5,5,1,2,2,2,1,2,2,2,5,5,5,3,3,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,11,1,4,2,3,3
1,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,5,5,2,2,2,1,2,2,2,2,5,5, , ,5, ,5,5,1,2,2,2,2,2,2,2,2,2,4,2,2,181, ,1,9,7,3,3
1,4,4,4,5,4,4, ,4,4,2,2,3,3,1,1,3,3,4,3,2,3,3,1,2,2,1,2,2,2,2,5,5,3,5,4,3,5,5,2,2,2,2,2,2,2,2,2,1,4,2,2,181, ,1,3,7,3,1
1,5,5,5,5,5,5,4,4,5,4,5,5,4,4,4,5,5,5,4,5,5,5,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,2,2,1,2,2,2,4,2,2,70, ,1,9,8,3,2
1,2,2,2,4,4,5,5,5,3,2,1,1,1,1,1,1,1,5,5,1,1,5,2,2,2,2,2,2,2,2,5,3,3,4,5,5,5,5,2,2,2,2,2,2,2,1,2,1,4,2,2,161, ,1,4,5,3,2
1,4,4,3,3,2,5,3,3,5,3,2,2,2,2,2,2,2,5,4,3,3,4,2,2,2,2,2,2,2,2,5,5,4,5,4,5,5,5,2,2,2,2,2,2,2,1,2,2,4,2,2,181, ,1,4,8,3,1
1,3,3,3,3,3,3,3,3,4,3,4,4,5,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,4,4,3,4,3,5,4,3,1,2,2,2,2,2,2,2,2,2,4,1,2,181, ,1,7,8,3,2
1,4,3,4,4,2,4,3,3,5,4,2,2,1,2,1,2,2,5,5,4,3,4,1,2,2,1,2,2,2,2,4,5,4,4,4,4,5,4,2,2,2,2,2,2,2,2,2,1,4,2,2,50, ,1,4,18,3,3
1,2,4,3,3,1,4,2,2,4,2,1,1,2,1,1,3,1,4,3,5,5,5,2,1,2,1,2,1,2,2,4,5,2,4,5,5,5,5,2,2,2,2,1,2,2,2,2,2,2,2,1,2,17,1,2,8,3,1
1,4,4,3,3,4,4,4,4,5,3,3,5,2,3,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,2,2,2,2,2,1,2,1,2,2,2,3,1,2,25,1,5,17,3,1
1,2,2,4,4,2,3,1,2,2,3,4,3,2,2,2,2,2,5,4,2,2,2,1,2,2,2,1,2,2,2,5,5,4,4,3,4,5,4,2,2,2,2,2,2,1,1,2,2,4,2,2,142, ,1,3,5,4,3
1,3,2,2,2,4,3,2,2,5,2,2,4,2,2,4,1,4,5,4,4,4,4,1,2,2,1,1,2,2,2,4,4,4,3,2,4,5,4,2,2,2,2,1,2,2,2,2,2,2,1,1,2,4,2,9,5,4,3
1,3,3,3,3,3,3,2,2,4,4,1,1,1,1,1,1,1,4,4,4,4,4,1,1,2,2,2,2,2,2,5,5,4,5,3,5,5,5,2,2,2,2,2,2,2,2,2,1,4,2,2,167, ,1,3,8,4,2
1,4,4,4,4,3,4,3,3,4,3,1,1,3,4,3,3,3,4,4,5,5,5,2,2,2,1,1,2,1,2,4,5,4,5,3,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,52,1,2,8,4,1
1,5,4,4,5,4,5,4,4,4,3,5,5,4,4,4,5,5,2,2,5,3,5,2,2,2,2,2,2,2,2,4,4,2,5,4,3,5,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,17,1,4,8,4,3
1,4,3,3,4,3,4,3,4,4,3,4,4,3,4,4,4,4,3,3,4,4,4,2,2,2,1,2,2,2,2,4,4,3,3,4,4,5,4,2,2,2,2,2,2,2,2,2,2,4, ,2,12, ,1,9,8,4,1
1,3,3, ,4,4,4,3,3,4,3,3,3,3,3,2,4,3,4,4,3,3,3,1,2,2,1,2,2,2,2,4,4,4,4,4,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,6,1,4,8,4,3
1,5,5,5,4,3,4,4,4,5,4,3,3,1,1,1,2,2,4,4,5,3,5,1,1,2,1,2,2,2,2,5,5,5,5,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,32,1,4,8,4,3
1,5,5,2,2,2,2,5,5,5,2,2,2,1,1,1,1,1,2,2,5,4,5,2,1,2,1,1,2,1,2,5,5,4,5,5,5,5,5,2,2,2,2,1,2,2,2,1,2,4,2,2,68, ,2,9,8,5,1
1,2,3,2,4,4,3,1,1,4,1,4,4,1,4,4,4,3,4,4,2,2,3,2,2,2,2,1,2,2,1,5,5,3,4,2,5,5,5,2,2,2,1,1,2,2,2,2,2,2,2,1,2,27,1,8,8,5,3
1,4,4,3,4,4,4,2,2,3,2,4,5,2,2,4,3,4,3,2,4,4,4,2,2,2,1,1,2,2,2,4,4,2,4,4,4,5,4,2,2,2,2,2,2,2,2,1,2,2,3,1,2,25,1,5,8,5,1
1,4,4,2,2, ,3,2,2,4,5,1,1,2,2,1,1,2,4,4,4,4,4,1,2,2,1,2,2,2,2,5,4,4,4,5,4,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,161, ,1,4,1,5,3
1,5,4,4,2,2,4,4,3,5,5,2,2,1,1,1, ,1,4,1,2,2,5,2,2,1,2,2,2,2,2,2,4,4,4,5, ,5,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,7,1,9,1,5,2
1,4,4,4,4,3,4,3,3,5,5,4,4,2,2,2,2,2,5,5,4,5,4,2,1,2,1,2,2,1,2,5,5,4,4,4,5,4,4,2,2,2,1,2,2,2,1,2,2,2,1,1,2,29,1,2,8,5,1
1,5,5,4,5,3,5,3,3,4,1,4,4,1,3,3,5,4,4,3,4,4,5,2,2,2,2,2,2,1,1,4,4,1,4,3,4,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,29,2,9,17,5,3
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,2,5,2,2,2,2,2,2,2,2,5,3,3, ,1,3,3,5,2,2,2,2,2,2,2,2,2,1,2,1,1,2,52,1,3,10,5,2
1, , , , , , , ,4,4, , , , ,4, , , ,2,2,3,3,2,2,2,2,2,2,2,2,1,3,3,3,4, ,3,4,4,2,2,2,2,2,2,2,2,1,2,4,1,2,136, ,1,4,8,5,3
1,4,5,4,5,5,5,4,4,5,5,2,2,2,3,1,4,2,2,2,4,4,4,2,2,2,2,2,2,2,2,5,5,2,3,4,5,4,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,32,2,9,5,5,3
1,5,4,4,4,2,4,5,5,5,4,5,3,3,5,3,5,2,5,4,4,5,5,2,2,2,2,2,1,2,2,3,2,2,2,3,4,5,4,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,11,5, 
1,5,5,5,5,5,5,5,5,3,4,5,4,2,3,3,4,4,5,4,4,4,4,1,2,2,2,2,2,1,1,5,4,4,5,5,5,5,5,2,2,2,1,2,2,1,2,2,2,3,2,2,81, ,2,9,2,5,1
1,4,4,3,4,4,3,4,3,4,3,4,4,3,3,3,4,3,4,4,3,3, ,1,2,2,1,2,2,2,1,4,4,3,3,3,4,4,4,2,2,2,1,2,1,2,2,2,2,2,2,1,2,10,5,10,18,5,3
1,4,4,4,4,3,4,3,4,4,4,5,4,3,5,4,5,4,5,5,5,5,5,1,2,2,1,1,1,2,1,5,5,3,4,4,4,5,5,2,2,2,2,2,2,2,1,2,1,2,2,1,2,54,3,10,10,5,2
1,4,4,4,5,3,5,4,4,5,4,4,4,4,4,4,4,4,4,4,3,5,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,1,1,2,32,1,4,5,5,3
1,5,5,4,4,2,4,3,4,5,4,1,1,1,1,1,1,1,3,2,4,4,4,2,1,2,1,2,2,2,2,5,5,2,5,2,5,5,5,2,2,2,2,2,2,2,1,2,1,2,1,1,2,36,1,10,8,5,1
1,3, ,3, , , , , ,3,3, , , , , , , , ,5, , , ,1,2,2,2,1,2,2,2,5,5,3,4,5,5,5,4,2,2,2,2,2,2,2,2,2,2, , , , , ,1,5,1,5,1
1,2,2,2,2,2,3,2,2,4,3,4,3,3,3,3,3,3,5,5,3,4,3,1,2,2,1,2,2,2,1,5,5,3,3,2,3,4,4,2,2,2,2,2,2,2,1,2,2,3,1,2,38, ,1,2,8,5,1
1,4,4,4,4,4,4,4,4,2,4,2,2,1,1,1,2,1,4,3,2, ,4,2,2,2,1,2,1,2,2,4,3,1,5,3,4,5,4,2,2,2,2,2,2,2,2,1,2,4,1,2,122, ,1,3,5,5, 
1,2,2,5,3,3,3,4,3, ,4,4,4,5,3,3,5,5,4,5,4,4,4,2,2,2,2,2,2,1,2,5,5,4, ,5,5,5,5,1,2,2,2,2,1,1,1,2,2,4,1,2,142, ,4,3,11,6,3
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,2,2,2,2,2, , , , , , , , ,1,1,1,1,1,2,1,1,2,2,3,1,2,38,49,1,3,1,6, 
1,5,4,4,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,4,5,4,4,1,1,2,2,2,2,2,2,5,5,4,4,4,5,5,5,2,2,2,2,2,1,2,2,2,2,3,2,2,38, ,1,4,5,6,2
1,5,4,4,4,4,5,4,4,5,4,4,4,3,2,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,5,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,3,3,2,172, ,1,5,11,6,1
1,4,4,3,2,1,4,3,3,5,4,5,5,5,4,4,5,5,4,4,5,5,5,1,2,1,1,2,2,2,2,5,4,2,4,5,5,4,3,2,2,2,2,2,2,2,1,2,2,2,1,1,2,23,2,9,8,6,2
1,4,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,4,4,2,2,2,1,2,2,1,2,2,2,2,4,3,2,5,4,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,35,1,8,8,6,1
1,2,4,5,5,3,4,3,4,5,4,1,1,1,1,1,1,1,5,5,4,5,4,1,2,2,1,2,2,2,1,5,5,4,2,2,5,5,5,2,2,2,2,2,2,2,2,1,2,4,3,2,86, ,1,10,5,6,1
1,5,4,4,5,4,5,3,3,5,4,5,4,3,5,4,5,4,5,4,4,4,4,2,2,2,1,2,2,2,2,5,5,5,3,3,5,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,2,6,1,5,8,6,1
1,3,3,3,4,4,4,2,2,5,4,2,2,1,1,1,2,2,4,4,5,5,5,2,2,2,1,2,2,2,2,4,4,3,5,1,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,23,1,3,8,6,2
1,5,4,3,4,2,4,2,3,5,3,2,3,2,3,4,3,3,4,3,5,4,4,1,2,2,1,2,2,2,2,4,3,1,3,4,5,5,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,48,1,9,8,6,3
1,3,3,3,2,2,3,2,3,4,3,2,2,1,1,2,1,2,5,4,5,5,4,1,2,2,1,2,2,2,2,5,5,4,3,2,4,4,4,2,2,2,2,2,2,2,1,1,2,4,2,2,68, ,1,4,1,6,2
1,2,2,3,3,3,2,2,2,4,2,4,4,1,1,1,2,2,5,5,4,5,5,2,2,1,2,2,1,2,1,5,4,2,4,1,4,5,4,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,5,5,6,1
1,4,3,3,5,5,5,2,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,3,1,33, ,1,5,8,6,1
1,4,4,4,4,3,4,3,4,5,4,1,1,1,1,1,1,1,4,4,4,4,4,1,1,2,1,1,2,1,2,4,4,4,3,3,4,5,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,35,1,4,7,6,2
1,4,4,4,4,2,4,2,4,4,2,4,2,2,2,2,2,2,5,5,4,4,4,1,2,2,2,1,2,2,1,5,5,4,3,4,5,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,33, ,1,5,5,6,1
1,5,4,4,5,4,5,3,3,4,2,1,1,1,4,2,4,4,5,5,5,4,5,1,2,2,1,1,2,1,1,5,5,3,5,4,4,5,5,2,2,2,2,1,1,1,2,2,2,2,2,1,2,20,1,2,19,6,1
1,4,4,4,4,4,4,4,2,4,4,4,5,2,2,4,5,3,3,2,5,5,4,2,2,1,2,2,1,2,2,4,5,5,5,3,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,47,3,8,1,6,1
1,4,2,2,4,2,3,1,1,4,3,4,4,4,4,4,4,4,5,4,2,3,2,2,2,1,2,2,2,2,2,4,5,5,3,2,5,3,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,34,1,4,5,6,3
1,4,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,5,4,4,4,3,1,2,2,1,2,2,2,2,5,5,5,3,2, ,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,49,1,3,4,6,1
1,4,4,4,4,4,4,3,4,5,5,4,4,3,4,2,4,4,5,4,4,5,4,2,2,2,2,2,2,2,2,5,5,4,4,4,5,5,4,2,2,2,2,2,2,2,2,1,2,3,1,2,38, ,1,4,8,6,2
1,5,4,2,4,2,5,2,2,5,2,1,1,1,2,1,4,1,5,4,4,5,4,2,2,2,1,2,1,2,2,5,5,1,5,2,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,39,1,4,2,6,3
1,5,5,4,4,4,4,4,3,5,5,5,5,5,4,5,4,5,4,2,4,4,4,2,2,2,2,2,2,2,2,4,4,4,3,4,4,5,5,2,2,2,2,2,2,2,1,2,2,2,1,1,2,56,1,7,1,6,3
1,2,2,4,5,5,4,3,2,4,4,5,5,4,4,3,5,5, ,4,5,5,5,2,2,2,2,2,2,2,2,4,4,4,3,1,5,5,5,2,1,2,2,2,2,2,2,2,2,2,3,1,2,35,1,9,4,6,1
1,4,3,4,5,5,4,3,4,3,2,5,5,5,5,5,5,5,4,4,2,2,3,2,2,2,2,2,2,2,1,5,4,3,3,4,4,5,4,2,2,1,2,2,1,1,2,2,2,3,1,2,80, ,2,10,5,6,1
1,5,5,5,5,5,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,5,5,5,1,4,5,4,5,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,4,8,6,3
1,5,5,5,5,5,4,2,5,4,3,1,1,1,1,1,1,1,4,2,3,4,4,2,2,2,2,2,2,2,2,5,5,4,3,4,5,5,5,2,2,2,2,2,2,2,2,1,2,3,1,2,80, ,1,3,5,6,2
1,3,3,4,4,2,3,2,3,4,3,3,3,1,1,4,5,5,5,5,4,5,4,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,5,2,2,25, ,1,10,11,6,1
1,1,2,2,1,5,5,2,4,5,3,5,3,4,3,3,3,3,5,5,3,4,4,2,1,2,1,2,2,2,2,5,5,5,5,3,5,5,5,2,2,2,2,2,1,1,2,2,2,4,1,2,62, ,2,10,8,6,3
1,5,4,4,2,1,4,4,3,4,4,4,5,4, , , , ,5,4,4,5,4,2,2,2,2,2,2,2,2,5,4,3,5,4,5,5,5,2,2,2,2,2,2,2,2,2,2,5,2,2,91, ,2,1,1,6,2
1,3,4,4,2,4,5,3,3,5,5,4,4,1,2,2,2,2,5,5,2,2,1,1,2,2,1,2,2,2,2,5,5,5,5,1,5,5,5,2,2,2,2,2,1,1,2,2,2,4,1,2,141, ,3,9,7,6,3
1,2,2,2,2,2,4,2,2,3,3,4,2,2,4,4,4,2,3,3,4,4,5,2,1,2,1,2,2,2,2,4,5,3,4,2,4,5,2,2,2,2,2,2,2,2,2,2,1,4,1,2,62, ,2,9,1,6,1
1,4,4,4,3, ,5,2,2,4,3,4,3,1,2,3,3,3,4,4,5,5,3,1,1,2,1,1,2,1,2,4,4,3,5,4,4,5,4,2,2,2,2,2,2,2,2,2,1,4,2,2,68, ,1,4,5,6,2
1,4,4,4,4,4,4,4,4,5, ,1,1,1,1,1,1,1,5,5,5,5,3,1,2,2,2,2,2,2,2,5,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,1,2,4,2,2,122, ,3,9,7,6,1
1,4,4,3,3,3,4,2,3,4,2,2,2,2,2,2,2,2,5,5,3,4,4,2,2,2,1,1,2,2,2,5,4,4,5,4,4,5,5,2,2,2,2,2,2,2,2,2,2,4,2,2,64, ,2,10,19,6,2
1,3,3,3,2,3,4,3,3,2,1,1,2,3,3,3,4,4,5,5,3,3,3,2,2,2,2,2,2,1,2,5,5,1,5,3,4,5,4,2,2,2,2,2,2,2,2,2,1,4,2,2,168, ,1,10,8,6,1
1,5,5,5,5,5,5,3,5,4,3,1,1,1,2,1,1,1,3,3,1,2,4,2,2,2,2,2,1,2,2,4,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,161, ,1,7,2,6, 
1,4,4,3,3,4,5,3,3,4,3,5,5,3,3,3,4,4,5,3,4,4,5,2,2,2,1,2,2,2,2,5,5,5,3,4,5,5,5,2,2,2,2,2,2,2,2,2,1,4,2,2,64, ,1,9,4,6,2
1,4,4,3,4,5,4,5,4,4,5,4,5,2,3,5,4,4,5,4,5,5,5,1,2,2,1,2,2,2,2,5,5,4,4,4,4,5,4,2,2,1,2,1,1,2,2,2,2,4,1,2,122, ,1,9,8,6,3
1,5,4,4,4,3,4,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,1,3,2,2,2,3,4,5,3,2,2,2,2,2,1,2,2,2,2,4,1,2,86, ,1,3,20,6,2
1,5,5,5,5,5,5,2,3,4,3,2,2,3,2,2,3,3,4,4,4,4,3,2,2,2,1,2,2,2,2,5,4,3,3,4,4,4,4,2,2,2,2,2,2,2,2,1,2,4,2,2,181, ,1,7,5,6,3
1,4,4,4,4,4,4,3,3,3,1,2,1,1,1,1,2,1,3,3,4,4,3,2,2,2,1,2,2,2,2,4,4,3,4,1,4,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,161, ,1,4,8,6,2
1,5,3,3,4,3,4,4,2,3,3,4,3,2,4,2,3,3,3,3,5,4,4,1,2,2,1,2,1,2,2,4,4,2,3,3,4,5,4,2,2,2,2,2,2,2,1,2,2,4,1,2,68, ,1,7,1,6,2
1,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,2,2,3,4,2,2,2,1,2,2,2,2,2,4,4,4,3,4,4,5,4,2,2,2,2,1,2,1,2,2,2,2,1,1,2,25,1,9,5,6,2
1,4,4,4,5,5,4,3,3,3,3,3,3,3,3,3,3,3,5,5,4,3,4,2,2,1,2,1,2,2,1,5,5,5,4,5,5,5,5,2,2,2,1,2,2,1,2,2,2,4,2,2,86, ,1,5,5,6,1
1,2,2,2,2,4,4,2,2,4,4,3,2,2,3,2,3,2,5,5,4,5,4,1,2,2,2,2,2,2,2,5,5,3,4, ,4,5,5,2,2,2,2,2,2,2,1,2,2,4,1,2,68, ,1,5,5,6,1
1,4,4,4,4,4,4,3,2,5,4,4,4,4,2,2,4,3,4,4,5,5,5,2,2,1,2,2,1,2,2,4,2,2,4,4,5,5,4,2,2,2,2,2,2,1,2,2,2,2,1,1,33, ,2,9,14,6,2
1,4,4,3,2,2,4,3,3,1,1,1,1,1,1,1,1,1,5,4,3,4,5,2,2,2,2,1,2,2,2,5,5,4,4,2,4,5,3,2,2,2,2,2,2,2,2,2,2,5,2,2,118, ,1,2,5,6,1
1,3,4,4,4,4,4,3,4,4,4,5,4,3,4,4,4,4,4,3,4,4,4,2,2,2,2,2,2,2,2,4,4,3,4,4,4,5,4,2,2,1,2,2,1,2,2,2,2,2,3,1,2,33,2,9,14,6,1
1,2,2,3,4,3,4,3,2,5,4,4,4,3,4,3,4,4,3,3,4,3,4,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,2,2,2,2,1,2,2,1,2,2,2,3,1,2,35,1,10,5,6,3
1,5,5,4,4,4,5,3,3,5,5,4,2,1,5,1,4,1,4,4,5,5,5,2,2,2,2,2,2,2,2,5,5,1,5,4,5,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,36,1,4,5,6,3
1,4,4,4,5,5,4,3,3,5,4,2,4,2,3,3,4,4,2,2,4,3,4,2,2,2,1,2,2,2,2,3,4,2,4,3,4,4,3,2,2,2,2,2,2,2,1,2,2,4,2,2,161, ,1,4,1,6,2
1,4,4,2,2,2,3,2,2,4,1,3,5,4,4,3,5,5,3,3,4,5,4,1,2,2,2,2,2,2,1,4,4,3,3,3,4,4,4,2,2,2,2,2,2,2,2,1,2,4,1,2,68, ,1,9,8,6,1
1,4,4,4,4,5,4,4, ,4,4, , ,1,1,2, ,2,5,5,4,4,2,2,2,2,2,2,2,2,2,5,5,2,2,4,4,4,4,2,2,2,2,2,2,1,2,2,2,3,2,2,155, ,2,10,5,6,1
1,2,3,1,4,1,3,1,1,4, ,1,1,2,2,1,1,1,3,3,5,5,4,2,2,2,1,2,2,2,2,3,4,2,4,3,5,5,1,2,2,2,2,2,2,2,2,1,2,4,2,2,181, ,1,9,8,6,3
1,4,5,4,5,4,5,2,2,5,5,5,5,2,3,3,5,5,5,3,5,5,5,2,2,2,2,2,2,2,1,5,5,3,5,4,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,1,33, ,1,10,8,6,1
1,5, ,4,5,3,3,5, ,3,1,1,1,1,1,1,1,1,2,1,2,4,5,1,2,2,1,2,2,2,2,4,4,2,4,3,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,10,2,9,2,6,3
1,4,5,4,5,5,5,4,4,4,4,4,4,3,3,3,4,4,3,3,4,4,4,2,2,2,1,2,2,2,2,5,5,4,5,5,5,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,23,1,9,1,6,1
1,5,5,4,5,5,2,1,1,5,5,5,5,5,5,5,5,5,5,4,2,2,3,2,2,2,2,2,2,2,2,5,5,5,1,1,5,3,5,2,1,2,1,1,2,2,2,2,2,2,1,1,2,7,4,10,8,6,3
1,4,4,2,2,2,5,1,1,2,2,1,1,1,1,1,1,1,2,2,4,4,4,1,1,2,1,1,2,2,2,5,5,5,5,2,5,5,5,2,2,2,2,2,2,2,1,1,2,2,2,1,2,10,4,9,8,6,1
1,4,4,4,5,3,4,2,4,4,2,4,4,4,4,2,5,4,3,3,4,3,5,2,2,2,2,2,2,2,2,3,3,3,3,4,5,3,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,47,2,10,8,6,2
1,3,3,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,5,5,5,5,3,1,1,2,2,1,2,1,2,4,4,2,5,1,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,15,2,1,4,6,2
1,5,4,4,3,2,4,3,4,4,2,2,4,2,2,4,2,4,2,2,4,4,5,2,2,2,2,2,2,2,2,4,5,4,3,4,5,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,7,2,8,5,6,1
1,5,5,5,5,4,5,4,5,5,5,5,4,3,5,1,5,2,2,2,3,3,3,2,2,2,2,2,2,2,2,3,3,3,1,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,1,4,1,6,2
1,2,4,4,3,2,2,3,3,5,4,4,4,2,3,3,4,4,3,3,4,4,4,2,2,2,2,2,2,2,2,4,4,3,4,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,8,6,3
1,4,4,4,4,4,5,4,4,5,5,5,5,3,3,3,4,4,4,3,5,4,5,1,1,2,2,2,2,2,2,5,5,5,3,4,4,5,5,2,2,2,2,2,2,2,1,2,2,2,1,1,2,4,1,3,8,6,2
1,4,4,4,4,2,4,3,3,5,1,4,4,2,2,1,4,4,2, ,4,4,4,2,2,2,1,1,2,2,2,4,3,3,3,5,5,5,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,36,1,2,8,6,1
1,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,2,2,1,2,2,1,1,4,3,3,4,4,3,3,3,2,2,1,2,1,2,2,2,2,2,2,1,1,2,6,1,1,8,6,1
1,4,4,4,4,4,2,4,4,2,2,2,2,1,1,1,2,2,5,4,4,4,4,1,2,2,1,1,2,2,2,5,4,1,1,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,34,3,1,10,6,3
1,5,2,3,5,3,1,1,1,5,2,1,1,1,2,2,1,2,3,4,5,5,5,2,2,1,2,2,2,2,2,4,4,2,4,3,5,5,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,6,3,9,17,6, 
1,2,3,4,4,3,4,3,4,4,3,2,2,4,1,1,4,1,5,5,5,5,5,1,2,2,1,2,2,2,1,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,1,2,5,2,2,34, ,2,9,20,6,2
