name,Dim.1,Dim.2,coord,cos2,contrib,,,,,,,,,,,,
917,0.347994962,-1.389223933,2.051043629,0.027899121,0.010976102,,,,,,,,,,,,
918,2.057933883,-1.489493243,6.453681987,0.080885316,0.034536696,,,,,,,,,,,,
920,2.730101772,4.116425051,24.39841088,0.066035077,0.130567402,,,,,,,,,,,,
921,-2.241901442,-2.132416441,9.573321953,0.102004285,0.05123136,,,,,,,,,,,,
922,-0.173822547,-0.950050582,0.932810387,0.009734581,0.004991908,,,,,,,,,,,,
929,4.073590494,-1.969225249,20.4719876,0.122572039,0.109555259,,,,,,,,,,,,
930,0.409882493,-1.386240397,2.089666096,0.028877275,0.011182789,,,,,,,,,,,,
931,-0.093183672,-0.634063059,0.410719159,0.00091438,0.002197952,,,,,,,,,,,,
934,-0.219297517,-1.344461338,1.855667689,0.024857797,0.009930553,,,,,,,,,,,,
936,0.296614155,-3.014441039,9.174834736,0.061043377,0.049098867,,,,,,,,,,,,
938,1.270781327,0.602433648,1.977811483,0.02610893,0.010584202,,,,,,,,,,,,
939,2.096028828,-1.672423402,7.190336883,0.075204539,0.038478883,,,,,,,,,,,,
940,1.677900157,4.83167544,26.16043649,0.158192372,0.139996832,,,,,,,,,,,,
942,0.761034007,-0.558178093,0.890735543,0.007509299,0.004766746,,,,,,,,,,,,
944,0.599488595,2.950981177,9.067676483,0.086833643,0.048525413,,,,,,,,,,,,
946,0.267222035,1.226533706,1.575792549,0.006841484,0.008432809,,,,,,,,,,,,
949,-1.093501668,1.379640419,3.099153584,0.031066491,0.016585032,,,,,,,,,,,,
950,3.68333419,-0.236553465,13.6229083,0.037542193,0.072902606,,,,,,,,,,,,
951,3.347702528,-0.198997536,11.24671224,0.085314035,0.060186461,,,,,,,,,,,,
952,-0.780754401,0.401977901,0.771163668,0.014558661,0.00412686,,,,,,,,,,,,
953,3.221616736,-2.410277599,16.1882525,0.232782777,0.086630973,,,,,,,,,,,,
957,2.180371145,-1.693620331,7.622368155,0.084649829,0.040790886,,,,,,,,,,,,
959,2.885233776,1.328036064,10.08825373,0.031323045,0.053987003,,,,,,,,,,,,
962,1.555352684,-1.123195857,3.680690903,0.013027601,0.019697113,,,,,,,,,,,,
964,2.979534311,-0.485050844,9.112899033,0.139161898,0.04876742,,,,,,,,,,,,
965,3.425507459,0.775457981,12.33543643,0.157007733,0.066012737,,,,,,,,,,,,
966,-0.95679287,3.758403639,15.04105051,0.116844796,0.080491754,,,,,,,,,,,,
968,2.075838852,-0.826467275,4.992155096,0.06747206,0.026715376,,,,,,,,,,,,
970,3.061560795,0.805468358,10.02193378,0.128016777,0.053632093,,,,,,,,,,,,
971,1.409046571,-0.560127575,2.299155138,0.01669707,0.012303863,,,,,,,,,,,,
973,-3.590102325,-0.665025988,13.33109427,0.133680082,0.071340972,,,,,,,,,,,,
974,3.9094661,1.121970735,16.54274352,0.103541751,0.088528021,,,,,,,,,,,,
977,3.660422677,0.434638564,13.58760485,0.102136532,0.072713681,,,,,,,,,,,,
978,2.298659224,2.109328252,9.733099901,0.073525057,0.052086407,,,,,,,,,,,,
980,3.271706366,1.481083482,12.89767083,0.07051241,0.069021518,,,,,,,,,,,,
981,2.838539997,0.584748003,8.399239543,0.038090507,0.044948291,,,,,,,,,,,,
983,2.720774263,1.39463284,9.347613346,0.035159889,0.050023487,,,,,,,,,,,,
987,0.269060804,-1.777661815,3.232475244,0.030215511,0.017298499,,,,,,,,,,,,
988,0.68098055,-2.197111005,5.291031277,0.045058266,0.028314803,,,,,,,,,,,,
990,3.738100752,-1.358520538,15.81897529,0.248510248,0.084654796,,,,,,,,,,,,
991,3.436894819,-0.86528938,12.56097171,0.176534057,0.067219683,,,,,,,,,,,,
992,-0.738251059,5.130362242,26.86563136,0.087677022,0.143770662,,,,,,,,,,,,
993,1.861575398,-2.794971124,11.27732655,0.136745106,0.060350292,,,,,,,,,,,,
994,0.486373231,-0.028484641,0.237370294,0.002522389,0.00127028,,,,,,,,,,,,
996,-1.028936097,-3.120164744,10.79413752,0.131828053,0.05776452,,,,,,,,,,,,
998,-0.355848626,-1.355254831,1.963343902,0.021992082,0.010506779,,,,,,,,,,,,
999,-1.686529437,-2.961117899,11.61260075,0.113992396,0.062144502,,,,,,,,,,,,
1000,2.998312276,1.14316906,10.296712,0.122229682,0.055102561,,,,,,,,,,,,
1002,1.365945529,-0.445296001,2.064095715,0.026744477,0.011045949,,,,,,,,,,,,
1005,1.985097958,1.243017042,5.485705269,0.008760859,0.029356596,,,,,,,,,,,,
1007,4.172222532,1.931693078,21.138879,0.148198857,0.11312411,,,,,,,,,,,,
1008,2.108380733,-3.659529649,17.83742657,0.167872984,0.095456481,,,,,,,,,,,,
1010,-0.781969858,-1.92318707,4.310125363,0.028958514,0.023065513,,,,,,,,,,,,
1012,0.248532679,-3.370744868,11.42368946,0.113399514,0.061133549,,,,,,,,,,,,
1013,-1.077734556,2.437574395,7.103280706,0.067116255,0.038013005,,,,,,,,,,,,
1018,1.465346092,-1.794536861,5.367601714,0.070528341,0.028724568,,,,,,,,,,,,
1020,0.124253782,-2.442385345,5.980685176,0.04947326,0.032005467,,,,,,,,,,,,
1021,1.834890144,3.855218088,18.22952835,0.115331439,0.097554802,,,,,,,,,,,,
1026,0.013920618,1.788518056,3.198990621,0.042129677,0.017119307,,,,,,,,,,,,
1033,-1.876963372,3.13725629,13.36536853,0.092101255,0.071524389,,,,,,,,,,,,
1034,2.026047958,2.374891277,9.744978906,0.078173166,0.052149977,,,,,,,,,,,,
1038,2.675446624,1.851290048,10.58528948,0.079077031,0.056646875,,,,,,,,,,,,
1039,3.264719984,6.465665846,52.4632314,0.09250099,0.28075549,,,,,,,,,,,,
1042,-2.439340073,3.883959128,21.0355185,0.209458353,0.112570979,,,,,,,,,,,,
1044,3.859312388,3.490546192,27.07820483,0.138015663,0.144908243,,,,,,,,,,,,
1045,-5.38451495,6.260457661,68.18633138,0.271961888,0.364897212,,,,,,,,,,,,
1046,-0.021597115,2.022864378,4.092446728,0.036869661,0.021900612,,,,,,,,,,,,
1049,4.872319734,1.737297885,26.75770353,0.14174293,0.143193089,,,,,,,,,,,,
1051,2.574285102,-4.230966941,24.52802504,0.294412796,0.131261028,,,,,,,,,,,,
1054,2.725378965,-0.124847811,7.443277479,0.077818735,0.039832488,,,,,,,,,,,,
1055,1.232092529,-2.541936942,7.979495417,0.090819196,0.042702043,,,,,,,,,,,,
1057,3.613111169,1.012975658,14.080692,0.182780658,0.075352423,,,,,,,,,,,,
1058,3.639364622,-0.245259201,13.30512693,0.097485045,0.071202008,,,,,,,,,,,,
1059,0.406749601,-1.622151546,2.796820877,0.030370811,0.014967107,,,,,,,,,,,,
1061,0.079731441,2.340777901,5.485598284,0.044542421,0.029356023,,,,,,,,,,,,
1062,2.414030784,0.118925412,5.841687882,0.040230482,0.031261626,,,,,,,,,,,,
1063,2.241015948,0.107256928,5.033656526,0.076481967,0.02693747,,,,,,,,,,,,
1067,2.344474201,0.189350204,5.532412779,0.076287746,0.02960655,,,,,,,,,,,,
1069,2.935970154,0.586112385,8.963448474,0.119794766,0.047967639,,,,,,,,,,,,
1072,3.310343312,-2.395245279,16.69557279,0.040663995,0.089345883,,,,,,,,,,,,
1073,2.266476125,-2.401355197,10.90342081,0.093259949,0.058349346,,,,,,,,,,,,
1076,3.534771808,-2.429790656,18.39849436,0.213575107,0.098459019,,,,,,,,,,,,
1079,1.447936782,-0.420524618,2.273361879,0.022072494,0.012165831,,,,,,,,,,,,
1080,4.158288389,4.190004364,34.8474989,0.155502522,0.186485399,,,,,,,,,,,,
1082,2.158682235,-2.144983822,9.260864587,0.095356154,0.049559253,,,,,,,,,,,,
1086,1.323722786,1.298222482,3.437623625,0.017781089,0.018396345,,,,,,,,,,,,
1087,1.31324387,1.12582607,2.992093803,0.024360355,0.016012105,,,,,,,,,,,,
1089,-0.151304138,1.180846371,1.417291095,0.023209129,0.007584593,,,,,,,,,,,,
1090,2.987040378,-0.255328196,8.987602708,0.118581796,0.0480969,,,,,,,,,,,,
1091,0.645815649,-0.116776127,0.430714516,0.006278859,0.002304956,,,,,,,,,,,,
1094,-3.058437643,-1.114410549,10.59595169,0.152347675,0.056703934,,,,,,,,,,,,
1095,1.439401453,-2.092558712,6.450678506,0.02072182,0.034520622,,,,,,,,,,,,
1097,3.107424825,2.931288301,18.24854014,0.126152637,0.097656543,,,,,,,,,,,,
1101,-0.579333393,-0.907241155,1.158713694,0.009966765,0.006200823,,,,,,,,,,,,
1104,1.436177232,-2.200766821,6.905979643,0.050583478,0.036957154,,,,,,,,,,,,
1109,0.119374912,0.725647946,0.540815311,0.00740283,0.002894158,,,,,,,,,,,,
1112,0.704301129,-0.061021022,0.499763645,0.004745082,0.002674471,,,,,,,,,,,,
1113,-1.561502093,-0.096345851,2.447571308,0.016538156,0.013098108,,,,,,,,,,,,
1115,-1.386678981,-1.554574627,4.339580869,0.056846199,0.023223144,,,,,,,,,,,,
1116,1.196108803,0.732292405,1.966928434,0.022087183,0.010525962,,,,,,,,,,,,
1122,-2.396392207,-2.214149477,10.64515352,0.048896721,0.056967236,,,,,,,,,,,,
1124,2.177570171,-4.345657796,23.62655353,0.302832006,0.126436829,,,,,,,,,,,,
1127,1.638844174,-2.576963394,9.32655056,0.034233069,0.04991077,,,,,,,,,,,,
1130,4.68664008,-0.306045936,22.05825935,0.215131829,0.118044147,,,,,,,,,,,,
1134,3.835357127,5.009384142,39.80389377,0.112840656,0.213009405,,,,,,,,,,,,
1135,-0.512192369,2.031959328,4.391199732,0.027830562,0.02349938,,,,,,,,,,,,
1137,-0.141387636,-1.554290682,2.435809989,0.029797247,0.013035168,,,,,,,,,,,,
1140,4.015076598,3.426087148,27.85891323,0.12120542,0.149086181,,,,,,,,,,,,
1141,-2.372138285,-2.326333866,11.0388693,0.059928753,0.059074195,,,,,,,,,,,,
1144,2.865749621,1.032862638,9.279326117,0.073424566,0.04965805,,,,,,,,,,,,
1145,-4.759970269,0.139270136,22.67671314,0.289391132,0.121353785,,,,,,,,,,,,
1153,2.638969538,-1.353264967,8.795486292,0.114316537,0.047068795,,,,,,,,,,,,
1155,1.753507985,0.701443942,3.566813856,0.052522094,0.019087703,,,,,,,,,,,,
1162,1.498677517,-1.237781617,3.77813763,0.036045529,0.020218596,,,,,,,,,,,,
1168,3.109353853,4.290917703,28.08005612,0.131915721,0.150269621,,,,,,,,,,,,
1171,-0.351409162,0.794717594,0.755064453,0.007992354,0.004040706,,,,,,,,,,,,
1172,-2.347153704,-1.873602574,9.019517117,0.073535846,0.048267689,,,,,,,,,,,,
1173,1.392458386,-0.491296686,2.18031279,0.017385175,0.011667882,,,,,,,,,,,,
1176,-0.434734698,-0.459461319,0.400098961,0.004573754,0.002141118,,,,,,,,,,,,
1179,1.854881809,1.472990352,5.610287104,0.039621335,0.030023292,,,,,,,,,,,,
1180,0.532996572,-2.871025064,8.526870261,0.110303675,0.045631304,,,,,,,,,,,,
1181,2.970882813,0.511609174,9.087888635,0.029678321,0.048633577,,,,,,,,,,,,
1182,2.76275935,-1.648767607,10.35127385,0.101521581,0.055394547,,,,,,,,,,,,
1184,1.909480268,-0.340066494,3.761760115,0.055143036,0.020130952,,,,,,,,,,,,
1185,2.884439692,-3.567268594,21.04539756,0.227961518,0.112623846,,,,,,,,,,,,
1187,1.645585588,-2.514249168,9.029400805,0.119646106,0.048320581,,,,,,,,,,,,
1188,2.492158565,2.643715117,13.20008394,0.127499942,0.070639874,,,,,,,,,,,,
1191,0.649482157,-2.231491684,5.401382208,0.042176361,0.028905343,,,,,,,,,,,,
1194,1.333509214,-0.322107144,1.881999837,0.009099429,0.010071469,,,,,,,,,,,,
1199,-0.702449695,-1.845349411,3.898750022,0.052521837,0.02086405,,,,,,,,,,,,
1200,1.980627575,-1.426516644,5.957835327,0.050128477,0.031883186,,,,,,,,,,,,
1204,0.834419827,-0.304196929,0.788792219,0.007971473,0.004221199,,,,,,,,,,,,
1206,0.630106841,-0.435105392,0.586351333,0.008790688,0.003137842,,,,,,,,,,,,
1208,2.547987463,-2.092584779,10.87115117,0.119327732,0.058176656,,,,,,,,,,,,
1209,-0.223380491,0.183129733,0.083435343,0.001004237,0.000446502,,,,,,,,,,,,
1212,-2.375247818,1.344265922,7.448853063,0.075380724,0.039862325,,,,,,,,,,,,
1213,-0.426023027,0.13367834,0.199365518,0.002720866,0.001066899,,,,,,,,,,,,
1215,2.919231721,1.00947239,9.540948347,0.10273756,0.051058114,,,,,,,,,,,,
1218,4.05719306,0.812547169,17.12104843,0.098196986,0.091622804,,,,,,,,,,,,
1222,0.421262758,-0.53007888,0.458445931,0.005382209,0.00245336,,,,,,,,,,,,
1223,1.139478279,1.286606762,2.953767709,0.034265379,0.015807004,,,,,,,,,,,,
1225,1.624442349,-2.804459536,10.50380624,0.093141841,0.05621082,,,,,,,,,,,,
1227,-1.817408807,-1.731670229,6.301656553,0.085247839,0.033723136,,,,,,,,,,,,
1228,4.130926053,-0.952951908,17.97266739,0.2044751,0.096180218,,,,,,,,,,,,
1230,1.55891472,-1.408676803,4.414585441,0.014716809,0.023624528,,,,,,,,,,,,
1232,4.275401378,1.018793472,19.31699708,0.132734246,0.10337436,,,,,,,,,,,,
1233,1.095791886,-2.853399522,9.34264869,0.093372522,0.049996919,,,,,,,,,,,,
1237,2.359544509,-2.385952284,11.26021859,0.190887345,0.060258739,,,,,,,,,,,,
1238,0.627003174,4.471986968,20.39180042,0.153581884,0.10912614,,,,,,,,,,,,
1243,0.646434166,-2.322915979,5.813815779,0.052755837,0.03111247,,,,,,,,,,,,
1244,1.171066287,-1.129835766,2.647925106,0.025979158,0.014170296,,,,,,,,,,,,
1245,-0.043242147,-2.588980883,6.704691894,0.099037416,0.035879968,,,,,,,,,,,,
1248,4.62725086,2.427437767,27.30390463,0.202827192,0.146116069,,,,,,,,,,,,
1249,3.21986559,2.81739667,18.30525841,0.058275334,0.09796007,,,,,,,,,,,,
1250,-0.694023187,1.781607021,3.655791761,0.035568057,0.019563866,,,,,,,,,,,,
1251,2.397880904,-2.08232407,10.08590636,0.133511336,0.053974441,,,,,,,,,,,,
1259,-3.093731645,1.124519422,10.83571942,0.13528563,0.057987044,,,,,,,,,,,,
1262,-1.110869085,-4.744372583,23.74310133,0.254661492,0.127060531,,,,,,,,,,,,
1263,0.761559218,-0.116319672,0.593502708,0.007596898,0.003176113,,,,,,,,,,,,
1264,2.731001441,0.948257578,8.357561305,0.101824288,0.044725252,,,,,,,,,,,,
1266,-2.05639548,-0.875001002,4.994389124,0.063763494,0.026727331,,,,,,,,,,,,
1267,0.984123822,-1.327552967,2.730896576,0.030700727,0.014614315,,,,,,,,,,,,
1271,1.353410399,-0.484209554,2.0661786,0.027028888,0.011057096,,,,,,,,,,,,
1275,2.844278664,-1.204353994,9.540389659,0.092240778,0.051055124,,,,,,,,,,,,
1276,0.485152725,-0.612537514,0.610575373,0.00225696,0.003267477,,,,,,,,,,,,
1278,-1.824048633,-2.152288042,7.959497231,0.094013756,0.042595023,,,,,,,,,,,,
1280,-2.066715752,-0.360612652,4.401355485,0.06226987,0.023553729,,,,,,,,,,,,
1281,3.138055594,-1.048918582,10.9476231,0.090722552,0.058585894,,,,,,,,,,,,
1283,2.112734722,-2.298468189,9.746604021,0.039966952,0.052158674,,,,,,,,,,,,
1284,3.618331439,1.200217311,14.53284399,0.088908106,0.077772101,,,,,,,,,,,,
1285,1.106742086,0.17055959,1.253968619,0.007171915,0.006710577,,,,,,,,,,,,
1287,1.093074109,0.121959488,1.209685124,0.002884612,0.006473596,,,,,,,,,,,,
1288,-0.455212056,-4.546254404,20.87564712,0.154183708,0.111715432,,,,,,,,,,,,
1289,2.178970499,0.223785925,4.797992575,0.054293551,0.025676321,,,,,,,,,,,,
1292,-1.775044541,-3.595353263,16.07734821,0.19098404,0.086037471,,,,,,,,,,,,
1293,-1.183362842,2.462322177,7.46337812,0.062547252,0.039940056,,,,,,,,,,,,
1295,1.093468982,0.21228043,1.240737396,0.014799832,0.006639771,,,,,,,,,,,,
1301,-0.454077652,-2.943510057,8.87043797,0.09563763,0.047469896,,,,,,,,,,,,
1302,-0.147322992,-0.35991866,0.151245505,0.002288284,0.000809386,,,,,,,,,,,,
1304,1.40281458,-0.429292187,2.152180526,0.023064739,0.011517333,,,,,,,,,,,,
1305,4.193222582,-0.984778193,18.55290371,0.22209852,0.099285336,,,,,,,,,,,,
1307,1.730895938,-1.088086765,4.179933556,0.055884154,0.022368795,,,,,,,,,,,,
1308,1.777894138,0.72701371,3.689456499,0.039816455,0.019744021,,,,,,,,,,,,
1310,-1.528830005,0.544878827,2.634214121,0.03853572,0.014096922,,,,,,,,,,,,
1313,-2.247784272,0.162784477,5.07903292,0.076056418,0.0271803,,,,,,,,,,,,
1314,2.522177901,0.424187025,6.541315997,0.096984515,0.035005666,,,,,,,,,,,,
1315,-4.619139133,2.665477539,28.44121684,0.328916201,0.152202363,,,,,,,,,,,,
1317,1.016353729,-1.210164313,2.497472569,0.024364412,0.013365153,,,,,,,,,,,,
1318,1.511206509,-1.884891883,5.836562525,0.072780638,0.031234198,,,,,,,,,,,,
1321,1.164626262,-0.185786351,1.390870899,0.014893287,0.007443206,,,,,,,,,,,,
1323,2.638415532,-0.783234758,7.574693204,0.098810356,0.040535755,,,,,,,,,,,,
1324,-1.663764717,1.754801307,5.847440662,0.041272157,0.031292412,,,,,,,,,,,,
1326,2.975268841,0.082796313,8.859079904,0.102495513,0.047409114,,,,,,,,,,,,
1327,0.278059184,0.953190177,0.985888423,0.012668525,0.005275954,,,,,,,,,,,,
1445,-3.032976595,-0.833825007,9.894211169,0.136484259,0.05294859,,,,,,,,,,,,
2100,0.344553769,-1.40721798,2.098979742,0.01589385,0.01123263,,,,,,,,,,,,
3100,-2.371728236,-2.1906967,10.42424686,0.075956859,0.05578506,,,,,,,,,,,,
4100,-0.016927408,-2.911368464,8.476352873,0.0878938,0.045360961,,,,,,,,,,,,
5100,1.642126845,-1.650525536,5.420815117,0.016800643,0.029009338,,,,,,,,,,,,
6100,-0.631942805,-2.29817538,5.680961788,0.058271203,0.030401505,,,,,,,,,,,,
8100,-5.216725457,-0.098857009,27.2239972,0.13520773,0.145688446,,,,,,,,,,,,
11100,0.912136746,-1.326512869,2.591629836,0.023548976,0.013869033,,,,,,,,,,,,
12100,2.232742986,-0.289461516,5.068929209,0.077197884,0.02712623,,,,,,,,,,,,
13100,2.362660328,-1.793717322,8.799585656,0.085776931,0.047090732,,,,,,,,,,,,
1610,0.145953276,-0.824140743,0.700510323,0.006240685,0.003748761,,,,,,,,,,,,
1710,-3.952206539,-0.510788748,15.88084167,0.187910728,0.084985872,,,,,,,,,,,,
1810,2.218361429,-1.212496157,6.39127436,0.0625104,0.034202723,,,,,,,,,,,,
1910,0.862417005,1.246615995,2.29781453,0.01230656,0.012296689,,,,,,,,,,,,
2110,-0.273445159,-1.38559641,1.994649667,0.006689323,0.010674311,,,,,,,,,,,,
2210,2.625157475,1.886726532,10.45118878,0.107661556,0.055929239,,,,,,,,,,,,
2310,-1.988276067,-0.813313711,4.614720913,0.05440941,0.024695548,,,,,,,,,,,,
2410,-1.613049407,-0.017370148,2.60223011,0.045119622,0.01392576,,,,,,,,,,,,
2610,-2.277230869,-1.354257915,7.01979493,0.065545529,0.037566233,,,,,,,,,,,,
2710,-2.482392539,0.896184899,6.965420089,0.072084481,0.037275247,,,,,,,,,,,,
2810,-2.61641241,-0.030046504,6.846516689,0.109038088,0.036638939,,,,,,,,,,,,
2910,0.445174483,1.231416665,1.714567323,0.017650238,0.009175458,,,,,,,,,,,,
3010,-0.11819292,-2.398212314,5.765391867,0.013270129,0.030853331,,,,,,,,,,,,
3110,-0.782752426,1.113451839,1.85247636,0.003172324,0.009913475,,,,,,,,,,,,
35,2.531842607,-0.480691411,6.641291219,0.109921559,0.035540681,,,,,,,,,,,,
3610,2.854015354,-0.127198031,8.161582982,0.088682637,0.043676479,,,,,,,,,,,,
3710,2.233320335,-1.574952,7.46819352,0.098782894,0.039965825,,,,,,,,,,,,
3810,0.12305953,-3.207926438,10.30593568,0.07999441,0.055151922,,,,,,,,,,,,
3910,-3.232605212,-0.474075361,10.67448391,0.166494828,0.057124197,,,,,,,,,,,,
4310,2.313958858,1.551360115,7.761123804,0.072950916,0.041533433,,,,,,,,,,,,
4610,-1.029953496,0.072043657,1.065994493,0.008886533,0.005704639,,,,,,,,,,,,
48,-0.698706342,-0.715480487,1.000102879,0.017501118,0.005352022,,,,,,,,,,,,
5010,2.916785486,-1.950297615,12.31129836,0.098487776,0.065883563,,,,,,,,,,,,
5110,3.52508056,1.27203561,14.04426754,0.15406188,0.075157498,,,,,,,,,,,,
5210,4.074863881,0.288851401,16.68795078,0.230913565,0.089305094,,,,,,,,,,,,
5310,1.710101436,-1.457609348,5.049071934,0.057831443,0.027019965,,,,,,,,,,,,
5510,1.636820847,0.644031573,3.093959154,0.033619185,0.016557234,,,,,,,,,,,,
5610,-4.742390545,0.2699384,22.56313482,0.258847916,0.120745974,,,,,,,,,,,,
5710,1.862742037,-2.507391248,9.756818769,0.082254882,0.052213338,,,,,,,,,,,,
5910,1.260997732,-0.835201724,2.2876772,0.018098986,0.012242439,,,,,,,,,,,,
6110,4.057264797,1.592652502,18.99793963,0.195581036,0.101666933,,,,,,,,,,,,
6210,2.267659746,-0.174426488,5.172705322,0.030835351,0.027681585,,,,,,,,,,,,
6310,1.863510153,-2.563449232,10.04394205,0.144540369,0.05374987,,,,,,,,,,,,
6510,-1.129254592,3.466152974,13.28943237,0.073279487,0.071118019,,,,,,,,,,,,
6610,-1.32204049,2.344317478,7.243615494,0.078089878,0.038764002,,,,,,,,,,,,
6710,-3.054113685,0.295943071,9.415192702,0.107819684,0.050385136,,,,,,,,,,,,
6810,0.33768839,-1.666474852,2.89117188,0.018004854,0.015472024,,,,,,,,,,,,
6910,-0.310148583,2.54044536,6.55005477,0.0686114,0.035052432,,,,,,,,,,,,
7010,0.014537775,0.455438127,0.207635234,0.001930049,0.001111154,,,,,,,,,,,,
7110,0.875344385,3.720530829,14.60857744,0.082326486,0.078177387,,,,,,,,,,,,
7210,3.145747928,-0.687207699,10.36798445,0.081731077,0.055483974,,,,,,,,,,,,
7310,-2.325377265,-2.644370982,12.40007732,0.110625192,0.066358661,,,,,,,,,,,,
7410,1.985507173,-0.407902074,4.108622836,0.047541238,0.021987178,,,,,,,,,,,,
7510,-1.228894133,0.460293422,1.722050826,0.025604756,0.009215506,,,,,,,,,,,,
7710,-4.136981334,1.106505165,18.33896824,0.209102092,0.098140467,,,,,,,,,,,,
7810,-2.445733613,-1.617417059,8.597650848,0.123269523,0.046010084,,,,,,,,,,,,
7910,-2.629909678,1.897418971,10.51662366,0.135855602,0.056279412,,,,,,,,,,,,
8010,-1.538695391,1.690106727,5.224044256,0.03803193,0.027956324,,,,,,,,,,,,
8310,1.865379373,-0.555135431,3.787815552,0.046645724,0.020270387,,,,,,,,,,,,
8410,3.123485892,-2.162750092,14.43365208,0.113711849,0.077241278,,,,,,,,,,,,
8510,3.84555067,2.080259145,19.11573806,0.087964921,0.102297328,,,,,,,,,,,,
8710,2.25034853,-0.212926074,5.109406018,0.086618951,0.027342841,,,,,,,,,,,,
8810,-3.950930732,0.51825459,15.87844146,0.227398298,0.084973028,,,,,,,,,,,,
8910,1.492947668,1.190242625,3.645570245,0.04357034,0.019509165,,,,,,,,,,,,
9010,-0.193478078,-1.851063202,3.463868746,0.034919841,0.018536795,,,,,,,,,,,,
9110,1.326795216,2.476665952,7.894259782,0.077662712,0.042245907,,,,,,,,,,,,
93,0.67154766,-1.322286847,2.199418766,0.029154244,0.011770127,,,,,,,,,,,,
9610,-1.313091877,-2.638244711,8.684545431,0.072300117,0.046475098,,,,,,,,,,,,
9710,-2.173416021,2.39011989,10.43641029,0.05949464,0.055850153,,,,,,,,,,,,
9810,2.757979897,2.239765614,12.62300311,0.024030658,0.067551642,,,,,,,,,,,,
101,0.383099897,1.037985689,1.224179822,0.010019124,0.006551163,,,,,,,,,,,,
103,4.561347002,-1.523299074,23.12632654,0.145491862,0.123759878,,,,,,,,,,,,
10410,-0.634919938,0.911717476,1.234352083,0.012707558,0.0066056,,,,,,,,,,,,
10510,-1.599586226,3.49130022,14.74785332,0.145632428,0.078922717,,,,,,,,,,,,
10610,-1.290038837,-1.19639185,3.095553661,0.040031178,0.016565767,,,,,,,,,,,,
10810,-1.099035698,-2.515227419,7.534248436,0.045647661,0.040319316,,,,,,,,,,,,
109,-1.426497261,-2.470359871,8.137572328,0.061987039,0.043547987,,,,,,,,,,,,
11010,0.429012492,-2.485629846,6.36240745,0.05113339,0.034048242,,,,,,,,,,,,
111,-0.833971075,-0.958692942,1.614599912,0.021593144,0.008640485,,,,,,,,,,,,
11210,-2.294749389,2.736050036,12.75184456,0.129988908,0.068241133,,,,,,,,,,,,
113,-1.168718154,0.667660368,1.81167249,0.016479341,0.009695114,,,,,,,,,,,,
11410,0.856567488,-0.221129851,0.782606273,0.006141704,0.004188095,,,,,,,,,,,,
116,-3.653612814,-2.257847581,18.44676229,0.154495908,0.098717324,,,,,,,,,,,,
11710,-2.6219407,-2.210051985,11.75890281,0.10406305,0.062927434,,,,,,,,,,,,
11810,-3.32325788,-3.345727734,22.23793701,0.20835234,0.119005687,,,,,,,,,,,,
119,4.309499803,0.025760425,18.57245215,0.131953968,0.099389949,,,,,,,,,,,,
12110,2.510207383,1.491473817,8.525635253,0.077290368,0.045624694,,,,,,,,,,,,
122,-4.724458407,-3.646517279,35.6175955,0.220236571,0.190606549,,,,,,,,,,,,
12310,-0.564292976,-1.094434851,1.516214206,0.023729141,0.008113977,,,,,,,,,,,,
12510,-3.250618918,0.658387737,10.99999776,0.131923672,0.058866175,,,,,,,,,,,,
12610,-0.532762285,-1.374294751,2.172521716,0.030889862,0.011626188,,,,,,,,,,,,
12810,-0.344895538,-1.366851266,1.987235317,0.017226134,0.010634633,,,,,,,,,,,,
12910,-0.40890109,1.348168068,1.98475724,0.020915039,0.010621372,,,,,,,,,,,,
13010,2.500153442,4.960549653,30.85782009,0.095237402,0.165134746,,,,,,,,,,,,
13110,3.061001863,-0.800898131,10.01117022,0.108829615,0.053574493,,,,,,,,,,,,
13210,-1.666544957,1.12072534,4.033397383,0.066180396,0.021584611,,,,,,,,,,,,
13410,3.940090167,0.550842446,15.82773793,0.007150621,0.084701689,,,,,,,,,,,,
13510,-0.796006982,-0.980117017,1.594256483,0.016294364,0.008531618,,,,,,,,,,,,
13610,3.967549738,-0.258131647,15.80808287,0.18027776,0.084596506,,,,,,,,,,,,
13910,-3.742687027,-0.923404343,14.86038176,0.075055924,0.07952491,,,,,,,,,,,,
14010,-1.423493389,1.628791623,4.679295579,0.075771476,0.025041117,,,,,,,,,,,,
14110,1.860379908,-1.58723825,5.980338664,0.065043895,0.032003612,,,,,,,,,,,,
14210,0.405780655,-1.324378297,1.918635815,0.021582954,0.010267525,,,,,,,,,,,,
1447,-2.68137601,-0.49573402,7.435529527,0.076989167,0.039791025,,,,,,,,,,,,
1451,3.497475933,-0.010164935,12.23244123,0.116612055,0.065461561,,,,,,,,,,,,
1461,-1.884861255,-2.336170488,9.010394498,0.114589649,0.04821887,,,,,,,,,,,,
1511,-2.966064542,0.970540286,9.739487314,0.145620275,0.052120589,,,,,,,,,,,,
1521,-1.294429478,-3.170251464,11.72604202,0.136494406,0.06275158,,,,,,,,,,,,
1531,3.158075872,-1.635466785,12.64819482,0.141241924,0.067686455,,,,,,,,,,,,
1541,0.710529374,-2.281829596,5.711598298,0.06614009,0.030565456,,,,,,,,,,,,
1551,-4.287115125,2.090587016,22.74991016,0.209359097,0.121745497,,,,,,,,,,,,
