Survey,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_9,Q14_10,Q15_1,Q15_3,Q17_1,Q17_2,Q18_1,Q19.1_1,Q19.1_2,Q19.2_1,Q19.2_2,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q13b_1,Q13b_2,Q13b_3,Q13b_4,Q13b_5,Q13b_6,Q13b_7,Q13b_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Continent,Q10,NAvsNonNA,Q5,Q5b,Q1,Q4,Q3_1,Q3_2,AgeCategory,,counter,
2,4,1,4,4,2,4,3,2,3,3,4,4,2,2,2,2,2,5,4,5,5,5,2,2,1,1,2,2,1,1,5,4,4,5,3,4,5,4,2,2,2,2,1,1,1,2,2,2,3,2,2,185,NA,1,3,NA,NA,1,,2004,"2,  3, 2, 1,"
2,4,5,5,4,5,5,4,4,4,4,4,4,4,5,4,4,5,4,5,4,5,5,2,2,2,2,2,2,2,2,4,5,4,5,5,5,4,5,2,2,2,2,2,1,2,2,2,2,3,2,2,38,NA,1,NA,NA,NA,1,,2005,"2,  3, 2, 1,"
2,1,1,1,1,1,3,2,3,1,1,5,5,1,1,1,2,1,5,5,4,4,5,2,1,2,2,1,2,2,2,5,3,3,5,2,3,5,3,2,2,2,2,2,2,1,2,2,2,3,1,2,38,NA,1,5,NA,NA,1,,2006,"2,  3, 2, 1,"
2,5,2,4,2,2,5,1,5,5,2,6,6,1,5,1,4,1,3,1,4,4,3,1,1,2,1,2,2,1,2,3,4,3,5,1,5,5,5,2,2,2,2,2,2,2,1,2,2,3,1,2,80,NA,4,9,NA,NA,2,,2007,"2,  3, 2, 2,"
2,4,3,2,1,2,4,3,3,4,2,2,2,4,4,4,2,2,5,5,5,5,5,2,2,2,1,1,2,2,2,5,5,4,4,4,5,5,5,2,2,2,2,2,2,2,2,2,1,3,2,2,38,NA,1,7,NA,NA,1,,2008,"2,  3, 2, 1,"
2,4,4,4,4,4,4,6,6,5,4,2,2,1,1,1,3,3,5,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,6,4,6,4,2,2,2,2,2,2,2,2,1,2,4,2,2,181,NA,1,9,NA,NA,1,,2009,"2,  4, 2, 1,"
2,5,5,6,5,5,5,6,6,5,2,5,5,1,1,1,4,4,5,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,4,4,4,5,5,2,2,2,2,2,2,2,2,1,2,4,NA,2,122,NA,1,9,NA,NA,1,,2010,"2,  4, 2, 1,"
2,4,4,2,5,5,4,6,2,4,4,4,6,3,5,6,5,6,5,6,4,5,4,2,2,2,2,2,2,2,2,3,5,6,5,6,4,5,6,2,2,2,2,2,2,2,2,1,2,4,3,2,181,NA,1,9,NA,NA,2,,2011,"2,  4, 2, 2,"
2,4,4,4,4,3,4,5,5,4,4,3,3,4,4,4,4,4,4,4,4,5,4,2,2,2,2,1,1,2,2,5,5,5,5,4,5,5,5,2,2,2,2,2,2,1,2,2,2,4,2,2,86,NA,2,9,NA,NA,1,,2012,"2,  4, 2, 1,"
2,4,3,4,4,3,4,3,3,4,4,6,6,2,4,6,2,2,5,3,4,4,6,2,2,2,1,2,2,2,2,5,4,4,4,4,4,5,5,2,2,2,2,2,2,2,2,2,1,4,3,2,181,NA,1,3,NA,NA,3,,2013,"2,  4, 2, 3,"
2,1,5,4,5,3,5,4,5,5,3,1,1,3,1,1,3,3,5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,1,5,5,5,5,2,2,2,2,2,1,2,2,2,2,4,3,2,181,NA,1,4,NA,NA,NA,,2014,"2,  4, 2, NA,"
2,4,2,3,3,2,3,2,2,4,2,2,2,1,2,2,2,1,5,5,5,5,4,2,2,2,2,1,2,2,2,5,5,4,2,2,5,4,5,2,2,2,2,2,2,2,2,1,2,4,2,2,86,NA,1,4,NA,NA,1,,2015,"2,  4, 2, 1,"
2,4,4,4,4,5,4,4,4,5,3,4,NA,4,5,6,5,4,4,4,4,4,4,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,NA,1,2,2,2,2,2,1,1,2,2,4,2,2,86,NA,1,9,NA,NA,1,,2016,"2,  4, 2, 1,"
2,5,5,5,5,3,5,2,4,5,5,4,6,1,5,6,2,6,4,3,4,2,4,2,2,2,2,2,1,2,1,5,4,4,6,4,5,4,3,2,2,2,2,2,2,2,2,1,2,4,1,2,137,NA,2,9,NA,NA,1,,2017,"2,  4, 2, 1,"
2,4,4,4,4,4,4,4,4,5,4,1,1,2,1,1,1,1,3,1,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,5,4,4,6,5,2,2,2,2,2,2,2,1,2,2,5,2,2,160,NA,2,9,NA,NA,1,,2018,"2,  5, 2, 1,"
2,4,2,3,3,1,3,4,4,4,3,1,1,1,1,4,4,4,2,2,4,5,4,2,1,2,1,2,2,2,2,5,4,3,1,4,5,4,4,2,2,2,2,1,1,2,2,2,2,5,2,2,160,NA,5,9,NA,NA,3,,2019,"2,  5, 2, 3,"
2,4,4,3,3,6,3,3,4,3,2,4,4,4,4,4,4,4,4,5,3,5,3,2,2,2,2,2,1,2,1,5,5,4,5,5,5,5,4,2,2,2,2,2,1,2,1,2,2,5,2,2,160,NA,2,9,NA,NA,1,,2020,"2,  5, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,2,2,64,NA,1,9,NA,NA,1,,2021,"2,  4, 2, 1,"
2,NA,NA,NA,5,NA,5,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,1,2,142,NA,1,9,NA,NA,1,,2022,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,5,2,2,160,NA,1,4,NA,NA,3,,2023,"2,  5, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,2,2,68,NA,1,6,NA,NA,2,,2024,"2,  4, 2, 2,"
2,5,4,5,5,4,5,6,3,3,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,3,1,2,176,NA,1,3,NA,NA,1,,2025,"2,  3, 2, 1,"
2,5,4,NA,4,2,4,4,4,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,2,2,4,2,2,181,NA,2,9,NA,NA,1,,2026,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,NA,2,68,NA,1,4,NA,NA,2,,2027,"2,  4, 2, 2,"
2,4,5,4,5,4,5,5,5,4,4,4,4,NA,5,4,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,2,2,141,NA,1,9,NA,NA,3,,2028,"2,  4, 2, 3,"
2,5,4,4,5,5,5,6,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,3,2,2,176,NA,1,5,NA,NA,1,,2029,"2,  3, 2, 1,"
2,3,2,3,2,2,3,6,3,4,2,4,4,4,3,3,3,3,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,2,2,68,NA,1,9,NA,NA,1,,2030,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,19,NA,1,2,NA,NA,1,,2031,"2,  4, 2, 1,"
2,3,3,4,4,6,4,6,6,3,3,5,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,2,2,181,NA,1,9,NA,NA,2,,2032,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,2,2,68,NA,1,9,NA,NA,3,,2033,"2,  4, 2, 3,"
2,5,1,4,2,3,4,6,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,2,2,161,NA,1,8,NA,NA,2,,2034,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,181,NA,1,5,NA,NA,1,,2035,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,1,4,2,2,62,NA,1,5,NA,NA,2,,2036,"2,  4, 2, 2,"
2,5,5,2,5,2,4,2,2,3,4,1,1,4,4,6,4,6,2,1,5,5,5,2,2,2,2,2,2,2,2,5,4,6,5,5,5,5,6,2,2,2,2,2,2,2,2,1,2,4,2,2,68,NA,1,9,NA,NA,1,,2037,"2,  4, 2, 1,"
2,4,2,4,4,2,4,3,2,4,3,1,3,4,1,1,1,1,4,4,4,4,5,1,2,2,1,2,2,2,1,4,5,1,1,3,5,5,5,2,1,2,1,1,1,2,2,2,2,4,2,2,78,NA,1,9,NA,NA,1,,2038,"2,  4, 2, 1,"
2,4,4,4,5,4,5,4,4,5,2,4,3,2,4,1,4,1,2,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,5,5,5,5,2,2,1,1,1,1,2,2,2,2,5,2,2,160,NA,1,9,NA,NA,3,,2039,"2,  5, 2, 3,"
2,4,4,4,4,4,4,6,4,5,3,5,5,2,1,1,4,3,4,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,5,5,4,2,2,2,2,2,2,2,2,2,1,2,5,2,2,160,NA,1,7,NA,NA,1,,2040,"2,  5, 2, 1,"
2,5,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,4,4,4,4,4,2,2,2,1,2,2,1,2,5,5,5,5,4,5,5,5,2,2,2,2,1,1,2,2,2,1,5,1,2,160,NA,1,7,NA,NA,NA,,2041,"2,  5, 2, NA,"
2,5,4,4,4,3,4,3,4,5,4,5,4,6,5,6,4,6,3,6,4,4,4,2,2,2,1,2,2,2,2,6,4,3,2,6,4,4,6,2,2,2,2,2,2,2,1,2,1,5,1,2,160,NA,1,4,NA,NA,NA,,2042,"2,  5, 2, NA,"
2,4,2,2,3,2,3,2,2,2,3,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,1,2,2,1,2,5,3,3,4,3,3,4,4,2,2,2,2,2,2,2,2,1,2,5,2,2,160,NA,1,3,NA,NA,1,,2043,"2,  5, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,161,NA,2,10,NA,NA,2,,2044,"2,  4, 2, 2,"
2,2,2,2,5,5,2,3,3,3,3,2,2,2,1,1,2,2,4,2,4,4,2,2,2,2,1,2,2,2,1,5,5,2,4,2,4,4,5,2,2,2,2,2,2,2,2,1,2,4,2,2,127,NA,1,4,NA,NA,3,,2045,"2,  4, 2, 3,"
2,3,3,2,2,2,4,3,3,5,4,2,1,1,2,1,3,3,4,5,4,5,5,2,2,2,1,2,2,2,1,5,5,4,3,4,5,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,122,NA,3,10,NA,NA,1,,2046,"2,  4, 2, 1,"
2,4,4,4,5,5,3,2,3,5,4,5,5,4,6,6,4,4,5,5,3,3,3,2,2,2,1,2,2,2,2,4,5,5,4,6,5,5,5,1,2,2,2,2,2,2,2,2,2,4,2,2,64,NA,1,8,NA,NA,2,,2047,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,1,6,6,6,6,5,5,4,4,5,2,2,2,1,2,2,2,2,5,5,5,1,1,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,137,NA,2,3,NA,NA,1,,2048,"2,  4, 2, 1,"
2,4,3,3,4,4,4,2,3,1,1,3,3,3,2,2,2,2,3,2,5,5,5,2,2,1,1,2,2,2,2,4,4,1,5,1,4,5,3,2,2,2,2,2,2,2,2,1,2,4,1,2,70,NA,1,14,NA,NA,NA,,2049,"2,  4, 2, NA,"
2,4,3,4,4,5,3,4,4,4,4,1,4,1,2,5,3,5,2,1,5,5,4,2,2,2,2,2,2,2,1,2,5,4,4,3,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,68,NA,1,4,NA,NA,3,,2050,"2,  4, 2, 3,"
2,4,2,2,4,2,4,2,4,5,4,4,4,4,2,4,4,4,2,1,5,5,5,2,2,2,1,2,2,2,2,4,5,5,3,4,5,5,4,1,2,2,2,2,2,2,2,2,2,4,2,2,70,NA,1,9,NA,NA,2,,2051,"2,  4, 2, 2,"
2,2,1,NA,3,1,NA,4,2,5,5,4,4,3,2,3,4,3,4,5,5,5,5,2,2,2,2,2,2,2,2,5,5,4,3,3,5,3,3,1,2,2,2,2,2,2,2,2,1,4,2,2,62,NA,1,8,NA,NA,1,,2052,"2,  4, 2, 1,"
2,5,4,3,4,4,NA,2,2,5,4,3,4,6,4,6,4,6,4,4,4,4,5,2,2,1,1,2,2,1,2,4,5,6,3,3,4,4,4,2,2,2,2,2,1,2,2,2,2,4,2,2,152,NA,1,4,NA,NA,2,,2053,"2,  4, 2, 2,"
2,4,4,2,4,2,5,1,1,1,1,3,3,3,2,2,1,1,5,5,5,5,5,2,2,1,2,2,1,2,1,5,5,5,3,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,2,2,161,NA,1,4,NA,NA,3,,2054,"2,  4, 2, 3,"
2,4,2,5,2,1,2,5,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,5,4,4,3,5,5,4,2,2,2,2,2,2,1,1,2,2,2,4,1,2,122,NA,1,8,NA,NA,2,,2055,"2,  4, 2, 2,"
2,4,2,2,2,2,3,2,2,5,5,2,4,4,3,3,2,2,3,3,4,4,5,2,2,1,2,2,2,2,2,4,5,3,3,2,5,4,4,1,2,2,2,2,2,2,2,2,2,4,1,2,78,NA,1,9,NA,NA,2,,2056,"2,  4, 2, 2,"
2,4,3,3,3,3,2,1,1,3,1,1,1,4,1,1,1,1,5,4,3,3,4,2,2,2,2,1,2,2,2,5,5,5,1,1,5,5,3,2,2,2,2,2,2,2,2,1,2,4,2,2,62,NA,1,7,NA,NA,1,,2057,"2,  4, 2, 1,"
2,5,2,3,5,1,4,1,1,1,1,1,1,4,1,1,1,1,4,3,4,4,4,2,2,2,1,1,1,2,1,4,4,1,3,4,NA,5,5,1,2,2,2,2,2,2,2,2,2,4,1,2,68,NA,1,8,NA,NA,1,,2058,"2,  4, 2, 1,"
2,4,2,4,4,2,4,3,3,1,1,1,1,2,2,2,2,2,4,6,4,4,4,2,2,2,2,2,2,2,2,5,5,2,4,2,4,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,86,NA,1,8,NA,NA,1,,2059,"2,  4, 2, 1,"
2,4,5,4,4,4,4,4,3,4,2,6,6,2,1,1,4,2,5,3,4,4,4,2,2,2,1,1,2,2,2,5,4,4,5,5,5,5,4,2,2,2,2,2,2,2,2,1,2,4,3,2,50,NA,1,4,NA,NA,3,,2060,"2,  4, 2, 3,"
2,4,3,4,5,3,4,6,4,5,4,5,3,2,5,1,4,3,5,5,4,4,5,1,2,2,2,2,2,2,2,5,5,4,4,3,4,5,5,2,2,2,2,2,2,2,2,2,1,4,2,2,161,NA,1,4,NA,NA,3,,2061,"2,  4, 2, 3,"
2,2,2,2,2,2,4,2,2,3,2,6,4,6,6,4,6,4,2,2,4,4,4,2,2,2,1,2,1,2,1,4,4,2,2,4,4,4,4,2,2,2,2,2,2,2,2,1,2,4,2,2,167,NA,1,13,NA,NA,1,,2062,"2,  4, 2, 1,"
2,4,5,4,5,3,5,3,3,4,4,1,4,4,4,2,3,3,5,4,5,5,5,2,2,2,2,2,1,2,1,5,5,4,4,4,5,5,4,1,2,2,2,2,2,2,2,2,1,4,1,2,50,NA,1,9,NA,NA,2,,2063,"2,  4, 2, 2,"
2,4,1,2,2,1,2,2,2,5,4,4,1,1,4,1,4,1,5,4,5,5,5,1,1,2,2,1,2,2,1,5,5,4,2,1,4,4,4,1,2,2,2,2,2,2,1,2,1,4,NA,2,68,NA,1,5,NA,NA,1,,2064,"2,  4, 2, 1,"
2,5,5,5,5,4,5,5,5,5,5,1,1,5,5,3,4,3,5,4,2,4,5,2,2,2,2,2,2,2,1,5,5,5,1,4,5,5,5,1,2,2,2,2,2,2,2,2,2,4,2,2,161,NA,1,2,NA,NA,1,,2065,"2,  4, 2, 1,"
2,5,2,2,4,1,NA,3,3,5,3,5,3,1,2,1,2,1,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,1,1,5,5,5,2,2,2,2,2,2,2,2,1,2,4,1,2,168,NA,1,9,NA,NA,1,,2066,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,68,NA,1,8,NA,NA,2,,2067,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,3,2,86,NA,2,9,NA,NA,1,,2068,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,4,2,2,68,NA,1,8,NA,NA,1,,2069,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,176,NA,1,4,NA,NA,3,,2070,"2,  3, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,4,2,2,161,NA,1,2,NA,NA,3,,2071,"2,  4, 2, 3,"
2,2,4,4,5,4,5,5,5,1,1,3,3,3,3,3,3,3,5,5,5,5,5,2,2,2,2,2,2,2,1,5,5,6,5,5,5,5,5,2,2,2,2,2,2,2,2,1,2,4,1,2,68,NA,1,8,NA,NA,1,,2072,"2,  4, 2, 1,"
2,4,4,4,4,2,4,3,4,4,2,4,2,1,1,1,4,2,5,4,4,5,4,2,1,2,2,1,2,2,2,5,5,5,4,2,5,5,5,2,2,2,2,2,2,2,2,2,2,5,3,2,160,NA,1,8,NA,NA,1,,2073,"2,  5, 2, 1,"
2,5,1,NA,2,1,4,1,5,4,1,1,1,1,1,NA,1,NA,4,1,4,5,4,2,1,1,2,1,2,2,2,4,5,5,4,1,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,181,NA,5,14,NA,NA,2,,2074,"2,  4, 2, 2,"
2,2,2,2,2,2,4,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,2,2,4,3,2,86,NA,1,8,NA,NA,3,,2075,"2,  4, 2, 3,"
2,4,4,4,4,4,4,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,2,2,2,1,4,2,2,181,NA,1,7,NA,NA,NA,,2076,"2,  4, 2, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,160,NA,2,9,NA,NA,3,,2077,"2,  5, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,5,2,2,160,NA,1,13,NA,NA,1,,2078,"2,  5, 2, 1,"
2,4,5,4,3,3,5,5,5,4,2,5,5,5,5,5,5,5,4,4,5,4,4,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,2,2,5,1,2,160,NA,3,12,NA,NA,NA,,2079,"2,  5, 2, NA,"
2,4,4,4,5,5,4,4,4,4,3,4,5,5,1,1,5,5,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,1,4,3,2,68,NA,1,4,NA,NA,3,,2080,"2,  4, 2, 3,"
2,2,4,3,4,4,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,5,1,2,160,NA,3,10,NA,NA,3,,2081,"2,  5, 2, 3,"
2,4,4,4,4,4,5,3,3,4,1,5,5,5,6,6,4,4,2,1,4,5,5,2,2,2,2,2,1,2,1,4,2,1,4,5,4,2,4,2,2,2,2,2,2,2,2,1,2,4,1,2,181,NA,5,9,NA,NA,1,,2082,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,181,NA,1,8,NA,NA,2,,2083,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,64,NA,1,10,NA,NA,1,,2084,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,2,2,1,4,3,2,161,NA,1,9,NA,NA,3,,2085,"2,  4, 2, 3,"
2,5,2,4,4,3,1,2,1,5,5,4,4,3,1,1,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,5,5,5,5,2,2,2,2,2,2,1,1,2,2,4,1,2,168,NA,1,8,NA,NA,NA,,2086,"2,  4, 2, NA,"
2,5,5,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,3,2,167,NA,1,7,NA,NA,3,,2087,"2,  4, 2, 3,"
2,5,2,4,4,2,5,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,5,1,2,160,NA,2,9,NA,NA,NA,,2088,"2,  5, 2, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,5,1,2,160,NA,1,6,NA,NA,1,,2089,"2,  5, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,5,3,2,160,NA,1,4,NA,NA,1,,2090,"2,  5, 2, 1,"
2,2,2,2,2,2,2,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,5,NA,2,160,NA,1,4,NA,NA,NA,,2091,"2,  5, 2, NA,"
